,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais,latitud,longitud
19,60,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 3}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 3}, {'layer': '850mb', 'direction': 95, 'speed': 3}, {'layer': '800mb', 'direction': 120, 'speed': 2}, {'layer': '750mb', 'direction': 225, 'speed': 2}, {'layer': '700mb', 'direction': 260, 'speed': 2}, {'layer': '650mb', 'direction': 290, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 2}, {'layer': '550mb', 'direction': 235, 'speed': 2}, {'layer': '500mb', 'direction': 215, 'speed': 3}, {'layer': '450mb', 'direction': 250, 'speed': 3}, {'layer': '400mb', 'direction': 295, 'speed': 4}, {'layer': '350mb', 'direction': 280, 'speed': 4}, {'layer': '300mb', 'direction': 285, 'speed': 4}, {'layer': '250mb', 'direction': 265, 'speed': 4}, {'layer': '200mb', 'direction': 305, 'speed': 3}]",26,2,11,1012,rain,2,0,105,3,Papua New Guinea,-5.6816069,144.2489081
20,63,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 3}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 105, 'speed': 3}, {'layer': '800mb', 'direction': 100, 'speed': 2}, {'layer': '750mb', 'direction': 205, 'speed': 2}, {'layer': '700mb', 'direction': 270, 'speed': 2}, {'layer': '650mb', 'direction': 295, 'speed': 2}, {'layer': '600mb', 'direction': 240, 'speed': 2}, {'layer': '550mb', 'direction': 225, 'speed': 2}, {'layer': '500mb', 'direction': 200, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 290, 'speed': 4}, {'layer': '350mb', 'direction': 290, 'speed': 4}, {'layer': '300mb', 'direction': 280, 'speed': 4}, {'layer': '250mb', 'direction': 260, 'speed': 4}, {'layer': '200mb', 'direction': 310, 'speed': 3}]",26,2,11,1012,rain,2,0,90,3,Papua New Guinea,-5.6816069,144.2489081
21,66,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 105, 'speed': 3}, {'layer': '850mb', 'direction': 100, 'speed': 3}, {'layer': '800mb', 'direction': 100, 'speed': 2}, {'layer': '750mb', 'direction': 240, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 285, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 2}, {'layer': '550mb', 'direction': 220, 'speed': 2}, {'layer': '500mb', 'direction': 195, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 270, 'speed': 4}, {'layer': '350mb', 'direction': 285, 'speed': 3}, {'layer': '300mb', 'direction': 265, 'speed': 4}, {'layer': '250mb', 'direction': 245, 'speed': 4}, {'layer': '200mb', 'direction': 315, 'speed': 3}]",26,2,10,1014,rain,2,0,90,3,Papua New Guinea,-5.6816069,144.2489081
22,69,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 105, 'speed': 3}, {'layer': '850mb', 'direction': 100, 'speed': 2}, {'layer': '800mb', 'direction': 100, 'speed': 2}, {'layer': '750mb', 'direction': 255, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 290, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 2}, {'layer': '500mb', 'direction': 195, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 260, 'speed': 4}, {'layer': '350mb', 'direction': 275, 'speed': 4}, {'layer': '300mb', 'direction': 260, 'speed': 4}, {'layer': '250mb', 'direction': 255, 'speed': 4}, {'layer': '200mb', 'direction': 315, 'speed': 3}]",27,2,10,1013,rain,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
23,72,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 3}, {'layer': '850mb', 'direction': 85, 'speed': 2}, {'layer': '800mb', 'direction': 90, 'speed': 2}, {'layer': '750mb', 'direction': 270, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 260, 'speed': 2}, {'layer': '550mb', 'direction': 225, 'speed': 2}, {'layer': '500mb', 'direction': 200, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 255, 'speed': 4}, {'layer': '350mb', 'direction': 260, 'speed': 5}, {'layer': '300mb', 'direction': 265, 'speed': 5}, {'layer': '250mb', 'direction': 255, 'speed': 4}, {'layer': '200mb', 'direction': 320, 'speed': 3}]",27,2,10,1010,rain,2,0,90,3,Papua New Guinea,-5.6816069,144.2489081
24,75,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 4}, {'layer': '850mb', 'rh': -1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 95, 'speed': 3}, {'layer': '850mb', 'direction': 95, 'speed': 2}, {'layer': '800mb', 'direction': 160, 'speed': 2}, {'layer': '750mb', 'direction': 250, 'speed': 2}, {'layer': '700mb', 'direction': 280, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 275, 'speed': 2}, {'layer': '550mb', 'direction': 240, 'speed': 2}, {'layer': '500mb', 'direction': 240, 'speed': 3}, {'layer': '450mb', 'direction': 250, 'speed': 3}, {'layer': '400mb', 'direction': 250, 'speed': 4}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 275, 'speed': 4}, {'layer': '250mb', 'direction': 250, 'speed': 5}, {'layer': '200mb', 'direction': 330, 'speed': 2}]",27,2,10,1011,none,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
25,78,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 7}, {'layer': '850mb', 'rh': 0}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 3}, {'layer': '850mb', 'direction': 80, 'speed': 2}, {'layer': '800mb', 'direction': 70, 'speed': 2}, {'layer': '750mb', 'direction': 300, 'speed': 2}, {'layer': '700mb', 'direction': 295, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 270, 'speed': 2}, {'layer': '550mb', 'direction': 245, 'speed': 2}, {'layer': '500mb', 'direction': 245, 'speed': 3}, {'layer': '450mb', 'direction': 245, 'speed': 3}, {'layer': '400mb', 'direction': 245, 'speed': 4}, {'layer': '350mb', 'direction': 235, 'speed': 5}, {'layer': '300mb', 'direction': 280, 'speed': 4}, {'layer': '250mb', 'direction': 240, 'speed': 4}, {'layer': '200mb', 'direction': 270, 'speed': 3}]",26,2,10,1012,none,2,0,105,3,Papua New Guinea,-5.6816069,144.2489081
26,81,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 0}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 90, 'speed': 3}, {'layer': '850mb', 'direction': 65, 'speed': 2}, {'layer': '800mb', 'direction': 35, 'speed': 2}, {'layer': '750mb', 'direction': 300, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 270, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 2}, {'layer': '500mb', 'direction': 250, 'speed': 2}, {'layer': '450mb', 'direction': 235, 'speed': 3}, {'layer': '400mb', 'direction': 240, 'speed': 4}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 285, 'speed': 5}, {'layer': '250mb', 'direction': 245, 'speed': 5}, {'layer': '200mb', 'direction': 295, 'speed': 2}]",26,2,10,1012,none,2,0,95,3,Papua New Guinea,-5.6816069,144.2489081
27,84,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 90, 'speed': 3}, {'layer': '850mb', 'direction': 60, 'speed': 2}, {'layer': '800mb', 'direction': 30, 'speed': 2}, {'layer': '750mb', 'direction': 305, 'speed': 2}, {'layer': '700mb', 'direction': 280, 'speed': 2}, {'layer': '650mb', 'direction': 265, 'speed': 3}, {'layer': '600mb', 'direction': 265, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 245, 'speed': 4}, {'layer': '350mb', 'direction': 245, 'speed': 5}, {'layer': '300mb', 'direction': 280, 'speed': 4}, {'layer': '250mb', 'direction': 245, 'speed': 5}, {'layer': '200mb', 'direction': 295, 'speed': 3}]",26,2,10,1011,none,2,0,105,3,Papua New Guinea,-5.6816069,144.2489081
28,87,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 3}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 3}, {'layer': '850mb', 'direction': 65, 'speed': 2}, {'layer': '800mb', 'direction': 40, 'speed': 2}, {'layer': '750mb', 'direction': 315, 'speed': 2}, {'layer': '700mb', 'direction': 280, 'speed': 2}, {'layer': '650mb', 'direction': 270, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 230, 'speed': 4}, {'layer': '400mb', 'direction': 250, 'speed': 4}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 255, 'speed': 4}, {'layer': '250mb', 'direction': 250, 'speed': 5}, {'layer': '200mb', 'direction': 275, 'speed': 4}]",26,2,9,1011,none,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
29,90,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 3}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 95, 'speed': 3}, {'layer': '850mb', 'direction': 60, 'speed': 2}, {'layer': '800mb', 'direction': 50, 'speed': 2}, {'layer': '750mb', 'direction': 320, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 3}, {'layer': '600mb', 'direction': 280, 'speed': 3}, {'layer': '550mb', 'direction': 275, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 3}, {'layer': '450mb', 'direction': 220, 'speed': 4}, {'layer': '400mb', 'direction': 245, 'speed': 4}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 240, 'speed': 3}, {'layer': '250mb', 'direction': 255, 'speed': 4}, {'layer': '200mb', 'direction': 265, 'speed': 5}]",26,2,9,1013,none,2,0,95,3,Papua New Guinea,-5.6816069,144.2489081
30,93,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 95, 'speed': 3}, {'layer': '850mb', 'direction': 50, 'speed': 3}, {'layer': '800mb', 'direction': 30, 'speed': 2}, {'layer': '750mb', 'direction': 340, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 280, 'speed': 3}, {'layer': '600mb', 'direction': 280, 'speed': 3}, {'layer': '550mb', 'direction': 275, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 3}, {'layer': '450mb', 'direction': 225, 'speed': 4}, {'layer': '400mb', 'direction': 240, 'speed': 4}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 265, 'speed': 3}, {'layer': '250mb', 'direction': 260, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",26,2,9,1012,none,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
31,96,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 110, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 3}, {'layer': '850mb', 'direction': 55, 'speed': 2}, {'layer': '800mb', 'direction': 40, 'speed': 2}, {'layer': '750mb', 'direction': 355, 'speed': 2}, {'layer': '700mb', 'direction': 285, 'speed': 2}, {'layer': '650mb', 'direction': 285, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 3}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 265, 'speed': 3}, {'layer': '250mb', 'direction': 270, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",26,2,9,1010,none,2,0,90,3,Papua New Guinea,-5.6816069,144.2489081
32,99,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 90, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 3}, {'layer': '850mb', 'direction': 75, 'speed': 2}, {'layer': '800mb', 'direction': 65, 'speed': 2}, {'layer': '750mb', 'direction': 355, 'speed': 2}, {'layer': '700mb', 'direction': 265, 'speed': 2}, {'layer': '650mb', 'direction': 280, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 275, 'speed': 3}, {'layer': '500mb', 'direction': 265, 'speed': 3}, {'layer': '450mb', 'direction': 245, 'speed': 4}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 255, 'speed': 5}, {'layer': '300mb', 'direction': 260, 'speed': 3}, {'layer': '250mb', 'direction': 270, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",26,2,10,1010,none,2,0,95,3,Papua New Guinea,-5.6816069,144.2489081
33,102,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 90, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 3}, {'layer': '850mb', 'direction': 75, 'speed': 3}, {'layer': '800mb', 'direction': 60, 'speed': 2}, {'layer': '750mb', 'direction': 310, 'speed': 1}, {'layer': '700mb', 'direction': 260, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 3}, {'layer': '600mb', 'direction': 280, 'speed': 3}, {'layer': '550mb', 'direction': 280, 'speed': 3}, {'layer': '500mb', 'direction': 270, 'speed': 3}, {'layer': '450mb', 'direction': 245, 'speed': 4}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 290, 'speed': 4}, {'layer': '300mb', 'direction': 275, 'speed': 3}, {'layer': '250mb', 'direction': 270, 'speed': 6}, {'layer': '200mb', 'direction': 270, 'speed': 6}]",26,2,10,1012,none,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
34,105,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 90, 'speed': 3}, {'layer': '900mb', 'direction': 70, 'speed': 3}, {'layer': '850mb', 'direction': 55, 'speed': 3}, {'layer': '800mb', 'direction': 40, 'speed': 3}, {'layer': '750mb', 'direction': 5, 'speed': 2}, {'layer': '700mb', 'direction': 255, 'speed': 2}, {'layer': '650mb', 'direction': 270, 'speed': 3}, {'layer': '600mb', 'direction': 285, 'speed': 3}, {'layer': '550mb', 'direction': 280, 'speed': 3}, {'layer': '500mb', 'direction': 275, 'speed': 3}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 255, 'speed': 5}, {'layer': '350mb', 'direction': 265, 'speed': 4}, {'layer': '300mb', 'direction': 270, 'speed': 3}, {'layer': '250mb', 'direction': 265, 'speed': 6}, {'layer': '200mb', 'direction': 270, 'speed': 7}]",26,2,11,1012,none,2,0,100,3,Papua New Guinea,-5.6816069,144.2489081
