,type,country,sex_,species_,fatal_(y/n),date,new_sex,new_type,year,age,new_age
1707,Unprovoked,australia,M,unspecified,N,08-Dec-2003,M,Unprovoked,2003.0,36.0,36.0
1708,Unprovoked,australia,M,unspecified,N,30-Nov-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1710,Unprovoked,south africa,M,tiger_shark,Y,27-Nov-2003,M,Unprovoked,2003.0,21.0,21.0
1711,Unprovoked,usa,F,unspecified,N,22-Nov-2003,F,Unprovoked,2003.0,35.0,35.0
1712,Unprovoked,india,M,tiger_shark,N,12-Nov-2003 ,M,Unprovoked,2003.0,35.0,35.0
1713,Unprovoked,usa,M,unspecified,N,12-Nov-2003,M,Unprovoked,2003.0,24.0,24.0
1714,Unprovoked,egypt,M,white_shark,N,06-Nov-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1715,Unprovoked,south africa,,white_shark,N,06-Nov-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1716,Unprovoked,australia,M,unspecified,N,01-Nov-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1717,Provoked,panama,M,unspecified,N,Nov-2003,M,Provoked,2003.0,27.8,27.32915451895044
1718,Unprovoked,usa,M,unspecified,N,31-Oct-2003,M,Unprovoked,2003.0,18.0,18.0
1719,Unprovoked,australia,M,unspecified,N,31-Oct-2003,M,Unprovoked,2003.0,22.0,22.0
1720,Unprovoked,usa,F,tiger_shark,N,31-Oct-2003,F,Unprovoked,2003.0,13.0,13.0
1721,Unprovoked,usa,M,unspecified,N,27-Oct-2003,M,Unprovoked,2003.0,46.0,46.0
1722,Invalid,usa,M,unspecified,,24-Oct-2003,M,Invalid,2003.0,56.0,56.0
1723,Unprovoked,usa,M,unspecified,N,14-Oct-2003,M,Unprovoked,2003.0,19.0,19.0
1724,Invalid,usa,M,unspecified,Y,06-Oct-2003,M,Invalid,2003.0,27.8,27.32915451895044
1725,Unprovoked,usa,F,unspecified,N,05-Oct-2003,F,Unprovoked,2003.0,27.8,27.32915451895044
1726,Unprovoked,usa,M,unspecified,N,05-Oct-2003,M,Unprovoked,2003.0,18.0,18.0
1727,Provoked,usa,M,unspecified,N,05-Oct-2003,M,Provoked,2003.0,30.0,30.0
1728,Unprovoked,usa,M,unspecified,N,05-Oct-2003,M,Unprovoked,2003.0,50.0,50.0
1729,Unprovoked,usa,F,unspecified,N,05-Oct-2003,F,Unprovoked,2003.0,41.0,41.0
1730,Unprovoked,fiji,M,unspecified,Y,29-Sep-2003,M,Unprovoked,2003.0,40.0,40.0
1731,Unprovoked,usa,M,unspecified,N,28-Sep-2003,M,Unprovoked,2003.0,16.0,16.0
1732,Unprovoked,usa,M,unspecified,N,21-Sep-2003,M,Unprovoked,2003.0,21.0,21.0
1733,Unprovoked,usa,M,unspecified,N,19-Sep-2003,M,Unprovoked,2003.0,19.0,19.0
1734,Unprovoked,usa,M,unspecified,N,17-Sep-2003,M,Unprovoked,2003.0,17.0,17.0
1735,Unprovoked,usa,M,unspecified,N,14-Sep-2003,M,Unprovoked,2003.0,30.0,30.0
1736,Boat,south africa,,unspecified,N,14-Sep-2003,M,Boat,2003.0,36.0,36.0
1737,Invalid,usa,F,unspecified,,14-Sep-2003,F,Invalid,2003.0,8.0,8.0
1738,Unprovoked,usa,M,unspecified,N,13-Sep-2003,M,Unprovoked,2003.0,18.0,18.0
1739,Unprovoked,usa,M,unspecified,N,13-Sep-2003,M,Unprovoked,2003.0,15.0,15.0
1740,Unprovoked,south africa,M,white_shark,Y,12-Sep-2003,M,Unprovoked,2003.0,19.0,19.0
1741,Unprovoked,usa,M,unspecified,N,Sep-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1742,Provoked,usa,M,unspecified,N,29-Aug-2003,M,Provoked,2003.0,27.8,27.32915451895044
1743,Unprovoked,usa,F,white_shark,Y,19-Aug-2003,F,Unprovoked,2003.0,50.0,50.0
1744,Invalid,usa,M,unspecified,,12-Aug-2003,M,Invalid,2003.0,31.0,31.0
1745,Unprovoked,south africa,M,white_shark,N,08-Aug-2003,M,Unprovoked,2003.0,16.0,16.0
1746,Unprovoked,australia,M,unspecified,N,Reported 26-Jul-2003,M,Unprovoked,2003.0,37.0,37.0
1747,Unprovoked,usa,M,unspecified,N,20-Jul-2003,M,Unprovoked,2003.0,18.0,18.0
1748,Unprovoked,usa,F,unspecified,N,15-Jul-2003,F,Unprovoked,2003.0,15.0,15.0
1749,Unprovoked,bahamas,M,unspecified,N,10-Jul-2003,M,Unprovoked,2003.0,58.0,58.0
1750,Provoked,usa,M,unspecified,N,05-Jul-2003,M,Provoked,2003.0,10.0,10.0
1751,Unprovoked,usa,M,unspecified,N,05-Jul-2003,M,Unprovoked,2003.0,21.0,21.0
1752,Unprovoked,bahamas,M,unspecified,N,04-Jul-2003,M,Unprovoked,2003.0,39.0,39.0
1753,Unprovoked,usa,M,unspecified,N,Jul-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1754,Unprovoked,french polynesia,M,unspecified,N,Late Jul-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1755,Unprovoked,new zealand,M,grey_shark,N,Jul-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1756,Unprovoked,usa,M,unspecified,N,30-Jun-2003,M,Unprovoked,2003.0,17.0,17.0
1757,Unprovoked,usa,M,unspecified,N,26-Jun-2003,M,Unprovoked,2003.0,15.0,15.0
1758,Unprovoked,brazil,M,unspecified,Y,24-Jun-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1759,Unprovoked,usa,F,unspecified,N,24-Jun-2003,F,Unprovoked,2003.0,12.0,12.0
1760,Unprovoked,usa,M,unspecified,N,24-Jun-2003,M,Unprovoked,2003.0,60.0,60.0
1761,Unprovoked,usa,M,unspecified,N,22-Jun-2003,M,Unprovoked,2003.0,51.0,51.0
1762,Unprovoked,usa,M,unspecified,N,19-Jun-2003,M,Unprovoked,2003.0,33.0,33.0
1763,Unprovoked,usa,,unspecified,N,08-Jun-2003,M,Unprovoked,2003.0,15.0,15.0
1764,Invalid,usa,F,unspecified,,Jun-2003,F,Invalid,2003.0,22.0,22.0
1765,Unprovoked,usa,M,unspecified,N,25-May-2003,M,Unprovoked,2003.0,18.0,18.0
1766,Unprovoked,usa,M,unspecified,N,14-May-2003,M,Unprovoked,2003.0,22.0,22.0
1767,Unprovoked,usa,M,unspecified,N,10-May-2003,M,Unprovoked,2003.0,20.0,20.0
1768,Provoked,usa,M,unspecified,N,07-May-2003,M,Provoked,2003.0,34.0,34.0
1769,Unprovoked,usa,F,unspecified,N,03-May-2003,F,Unprovoked,2003.0,9.0,9.0
1770,Unprovoked,philippines,,white_shark,N,May-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1771,Provoked,brazil,M,unspecified,N,26-Apr-2003,M,Provoked,2003.0,27.8,27.32915451895044
1772,Unprovoked,brazil,M,unspecified,N,25-Apr-2003,M,Unprovoked,2003.0,16.0,16.0
1773,Unprovoked,brazil,M,unspecified,N,23-Apr-2003,M,Unprovoked,2003.0,17.0,17.0
1774,Unprovoked,brazil,M,unspecified,N,23-Apr-2003,M,Unprovoked,2003.0,7.0,7.0
1775,Unprovoked,usa,M,unspecified,N,21-Apr-2003,M,Unprovoked,2003.0,36.0,36.0
1776,Unprovoked,usa,M,unspecified,N,21-Apr-2003,M,Unprovoked,2003.0,17.0,17.0
1777,Unprovoked,usa,M,unspecified,N,20-Apr-2003,M,Unprovoked,2003.0,30.0,30.0
1778,Unprovoked,usa,M,unspecified,N,20-Apr-2003,M,Unprovoked,2003.0,23.0,23.0
1779,Unprovoked,usa,M,unspecified,N,20-Apr-2003,M,Unprovoked,2003.0,18.0,18.0
1780,Unprovoked,usa,M,unspecified,N,19-Apr-2003,M,Unprovoked,2003.0,11.0,11.0
1781,Unprovoked,usa,M,unspecified,N,18-Apr-2003,M,Unprovoked,2003.0,12.0,12.0
1782,Unprovoked,usa,M,unspecified,N,15-Apr-2003,M,Unprovoked,2003.0,20.0,20.0
1783,Unprovoked,venezuela,M,unspecified,N,11-Apr-2003,M,Unprovoked,2003.0,28.0,28.0
1784,Unprovoked,usa,M,unspecified,N,09-Apr-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1785,Unprovoked,usa,M,unspecified,N,04-Apr-2003,M,Unprovoked,2003.0,50.0,50.0
1786,Provoked,usa,F,unspecified,N,10-Mar-2003,F,Provoked,2003.0,27.8,27.32915451895044
1787,Unprovoked,new zealand,M,white_shark,N,27-Feb-2003,M,Unprovoked,2003.0,44.0,44.0
1788,Unprovoked,australia,M,unspecified,N,15-Feb-2003,M,Unprovoked,2003.0,37.0,37.0
1789,Unprovoked,usa,M,unspecified,N,15-Feb-2003,M,Unprovoked,2003.0,54.0,54.0
1790,Unprovoked,australia,M,unspecified,N,11-Feb-2003,M,Unprovoked,2003.0,24.0,24.0
1791,Unprovoked,australia,M,unspecified,Y,08-Feb-2003,M,Unprovoked,2003.0,84.0,84.0
1792,Invalid,south africa,M,unspecified,,17-Jan-2003,M,Invalid,2003.0,14.0,14.0
1793,Unprovoked,costa rica,M,unspecified,N,03-Jan-2003,M,Unprovoked,2003.0,27.8,27.32915451895044
1794,Unprovoked,australia,F,unspecified,N,02-Jan-2003,F,Unprovoked,2003.0,27.8,27.32915451895044
1795,Unprovoked,australia,F,unspecified,N,29-Dec-2002,F,Unprovoked,2002.0,18.0,18.0
1796,Unprovoked,south africa,M,white_shark,N,24-Dec-2002,M,Unprovoked,2002.0,25.0,25.0
1797,Unprovoked,australia,M,unspecified,N,21-Dec-2002,M,Unprovoked,2002.0,26.0,26.0
1798,Invalid,australia,M,unspecified,,20-Dec-2002,M,Invalid,2002.0,11.0,11.0
1799,Unprovoked,australia,M,unspecified,Y,16-Dec-2002,M,Unprovoked,2002.0,23.0,23.0
1800,Unprovoked,brazil,M,unspecified,Y,01-Dec-2002,M,Unprovoked,2002.0,19.0,19.0
1801,Unprovoked,micronesia,M,unspecified,N,28-Nov-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1802,Unprovoked,usa,M,white_shark,N,28-Nov-2002,M,Unprovoked,2002.0,48.0,48.0
1803,Unprovoked,usa,F,unspecified,N,17-Nov-2002,F,Unprovoked,2002.0,34.0,34.0
1804,Unprovoked,turks & caicos,F,unspecified,N,14-Nov-2002,F,Unprovoked,2002.0,41.0,41.0
1805,Unprovoked,usa,M,unspecified,N,11-Nov-2002,M,Unprovoked,2002.0,21.0,21.0
1806,Unprovoked,usa,M,unspecified,N,02-Nov-2002,M,Unprovoked,2002.0,16.0,16.0
1807,Unprovoked,french polynesia,M,unspecified,N,Nov-2002,M,Unprovoked,2002.0,52.0,52.0
1808,Unprovoked,usa,F,unspecified,N,30-Oct-2002,F,Unprovoked,2002.0,60.0,60.0
1809,Unprovoked,brazil,M,tiger_shark,Y,14-Oct-2002,M,Unprovoked,2002.0,36.0,36.0
1810,Unprovoked,usa,M,unspecified,N,11-Oct-2002,M,Unprovoked,2002.0,21.0,21.0
1811,Unprovoked,usa,M,unspecified,N,05-Oct-2002,M,Unprovoked,2002.0,14.0,14.0
1812,Unprovoked,usa,M,unspecified,N,05-Oct-2002,M,Unprovoked,2002.0,35.0,35.0
1813,Unprovoked,usa,M,unspecified,N,03-Oct-2002,M,Unprovoked,2002.0,18.0,18.0
1814,Unprovoked,usa,M,unspecified,N,30-Sep-2002,M,Unprovoked,2002.0,47.0,47.0
1815,Unprovoked,usa,M,unspecified,N,29-Sep-2002,M,Unprovoked,2002.0,32.0,32.0
1816,Unprovoked,usa,M,unspecified,N,27-Sep-2002,M,Unprovoked,2002.0,55.0,55.0
1817,Provoked,usa,M,unspecified,N,27-Sep-2002,M,Provoked,2002.0,27.6,27.32915451895044
1818,Provoked,tonga,M,tiger_shark,N,27-Sep-2002,M,Provoked,2002.0,27.6,27.32915451895044
1819,Unprovoked,usa,M,unspecified,N,21-Sep-2002,M,Unprovoked,2002.0,24.0,24.0
1820,Unprovoked,usa,M,unspecified,N,21-Sep-2002,M,Unprovoked,2002.0,35.0,35.0
1821,Unprovoked,brazil,M,tiger_shark,N,16-Sep-2002,M,Unprovoked,2002.0,19.0,19.0
1822,Unprovoked,usa,,unspecified,N,16-Sep-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1823,Unprovoked,south africa,M,white_shark,N,13-Sep-2002,M,Unprovoked,2002.0,47.0,47.0
1824,Unprovoked,usa,M,unspecified,N,09-Sep-2002,M,Unprovoked,2002.0,20.0,20.0
1825,Provoked,usa,M,unspecified,N,05-Sep-2002,M,Provoked,2002.0,36.0,36.0
1826,Unprovoked,usa,M,tiger_shark,N,28-Aug-2002,M,Unprovoked,2002.0,16.0,16.0
1827,Unprovoked,usa,F,unspecified,N,17-Aug-2002,F,Unprovoked,2002.0,29.0,29.0
1828,Unprovoked,usa,M,unspecified,N,14-Aug-2002,M,Unprovoked,2002.0,27.0,27.0
1829,Unprovoked,usa,M,unspecified,N,11-Aug-2002,M,Unprovoked,2002.0,15.0,15.0
1830,Unprovoked,usa,M,unspecified,N,07-Aug-2002,M,Unprovoked,2002.0,15.0,15.0
1831,Provoked,united kingdom,M,tiger_shark,N,Reported 06-Aug-2002,M,Provoked,2002.0,30.0,30.0
1832,Unprovoked,usa,M,unspecified,N,05-Aug-2002,M,Unprovoked,2002.0,14.0,14.0
1833,Unprovoked,usa,M,unspecified,N,26-Jul-2002,M,Unprovoked,2002.0,13.0,13.0
1834,Unprovoked,usa,F,unspecified,N,20-Jul-2002,F,Unprovoked,2002.0,15.0,15.0
1835,Provoked,usa,M,unspecified,N,10-Jul-2002,M,Provoked,2002.0,19.0,19.0
1836,Provoked,usa,M,unspecified,Y,09-Jul-2002,M,Provoked,2002.0,41.0,41.0
1837,Unprovoked,brazil,M,tiger_shark,N,10-Jul-2002,M,Unprovoked,2002.0,22.0,22.0
1838,Unprovoked,usa,F,unspecified,N,04-Jul-2002,F,Unprovoked,2002.0,9.0,9.0
1839,Unprovoked,australia,M,unspecified,N,20-Jun-2002,M,Unprovoked,2002.0,30.0,30.0
1840,Unprovoked,usa,F,unspecified,N,20-Jun-2002,F,Unprovoked,2002.0,11.0,11.0
1841,Invalid,indonesia,,unspecified,,16-Jun-2002,M,Invalid,2002.0,27.6,27.32915451895044
1842,Unprovoked,papua new guinea,,unspecified,N,Reported 13-Jun-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1843,Unprovoked,papua new guinea,,unspecified,Y,Reported 13-Jun-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1844,Unprovoked,usa,,tiger_shark,N,11-Jun-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1845,Unprovoked,usa,M,unspecified,N,10-Jun-2002,M,Unprovoked,2002.0,28.0,28.0
1846,Unprovoked,usa,M,unspecified,N,09-Jun-2002,M,Unprovoked,2002.0,50.0,50.0
1847,Unprovoked,usa,M,unspecified,N,09-Jun-2002,M,Unprovoked,2002.0,10.0,10.0
1848,Unprovoked,south africa,M,unspecified,N,03-Jun-2002,M,Unprovoked,2002.0,50.0,50.0
1849,Unprovoked,usa,M,white_shark,N,31-May-2002,M,Unprovoked,2002.0,24.0,24.0
1850,Unprovoked,usa,M,unspecified,N,31-May-2002,M,Unprovoked,2002.0,16.0,16.0
1851,Provoked,usa,M,unspecified,N,22-May-2002,M,Provoked,2002.0,55.0,55.0
1852,Unprovoked,usa,M,unspecified,N,22-May-2002,M,Unprovoked,2002.0,35.0,35.0
1853,Unprovoked,costa rica,M,unspecified,N,Reported 21-May-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1854,Unprovoked,papua new guinea,M,unspecified,N,21-May-2002,M,Unprovoked,2002.0,14.0,14.0
1855,Unprovoked,usa,M,unspecified,N,13-May-2002,M,Unprovoked,2002.0,31.0,31.0
1856,Unprovoked,brazil,M,unspecified,N,10-May-2002,M,Unprovoked,2002.0,40.0,40.0
1857,Provoked,australia,M,unspecified,N,07-May-2002,M,Provoked,2002.0,20.0,20.0
1858,Unprovoked,australia,M,white_shark,Y,30-Apr-2002,M,Unprovoked,2002.0,23.0,23.0
1859,Invalid,australia,M,unspecified,,21-Apr-2002,M,Invalid,2002.0,52.0,52.0
1860,Unprovoked,usa,M,unspecified,N,20-Apr-2002,M,Unprovoked,2002.0,34.0,34.0
1861,Unprovoked,usa,M,unspecified,N,18-Apr-2002,M,Unprovoked,2002.0,28.0,28.0
1862,Unprovoked,australia,M,unspecified,N,12-Apr-2002,M,Unprovoked,2002.0,45.0,45.0
1863,Unprovoked,bahamas,M,unspecified,N,09-Apr-2002,M,Unprovoked,2002.0,43.0,43.0
1864,Unprovoked,usa,M,unspecified,N,02-Apr-2002,M,Unprovoked,2002.0,41.0,41.0
1865,Unprovoked,usa,M,unspecified,N,01-Apr-2002,M,Unprovoked,2002.0,29.0,29.0
1866,Unprovoked,usa,M,tiger_shark,N,25-Mar-2002,M,Unprovoked,2002.0,17.0,17.0
1867,Unprovoked,usa,F,unspecified,N,25-Mar-2002,F,Unprovoked,2002.0,11.0,11.0
1868,Unprovoked,brazil,M,unspecified,Y,24-Mar-2002,M,Unprovoked,2002.0,16.0,16.0
1869,Unprovoked,usa,M,unspecified,N,19-Mar-2002,M,Unprovoked,2002.0,20.0,20.0
1870,Unprovoked,usa,M,unspecified,N,15-Mar-2002,M,Unprovoked,2002.0,39.0,39.0
1871,Unprovoked,usa,M,unspecified,N,15-Mar-2002,M,Unprovoked,2002.0,31.0,31.0
1872,Invalid,new caledonia,M,unspecified,,03-Mar-2002,M,Invalid,2002.0,44.0,44.0
1873,Unprovoked,turks & caicos,M,unspecified,Y,23-Feb-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1874,Unprovoked,australia,M,unspecified,N,16-Feb-2002,M,Unprovoked,2002.0,30.0,30.0
1875,Unprovoked,fiji,M,unspecified,Y,11-Feb-2002,M,Unprovoked,2002.0,15.0,15.0
1876,Boating,australia,M,unspecified,N,07-Feb-2002,M,Boating,2002.0,35.0,35.0
1877,Unprovoked,australia,M,tiger_shark,N,30-Jan-2002,M,Unprovoked,2002.0,20.0,20.0
1878,Unprovoked,australia,M,unspecified,N,30-Jan-2002,M,Unprovoked,2002.0,32.0,32.0
1879,Unprovoked,south africa,M,unspecified,N,04-Jan-2002,M,Unprovoked,2002.0,16.0,16.0
1880,Unprovoked,brazil,,unspecified,Y,03-Jan-2002,M,Unprovoked,2002.0,27.6,27.32915451895044
1881,Unprovoked,south africa,M,unspecified,N,01-Jan-2002,M,Unprovoked,2002.0,26.0,26.0
1882,Unprovoked,usa,M,tiger_shark,N,01-Jan-2002,M,Unprovoked,2002.0,35.0,35.0
1883,Invalid,australia,M,unspecified,N,21-Dec-2001,M,Invalid,2001.0,36.0,36.0
1884,Unprovoked,australia,M,unspecified,N,23-Nov-2001,M,Unprovoked,2001.0,49.0,49.0
1885,Unprovoked,usa,,unspecified,N,14-Nov-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1886,Invalid,australia,M,unspecified,,07-Nov-2001,M,Invalid,2001.0,27.2,27.32915451895044
1887,Unprovoked,south africa,M,unspecified,N,07-Oct-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1888,Unprovoked,australia,F,unspecified,N,02-Oct-2001,F,Unprovoked,2001.0,20.0,20.0
1889,Unprovoked,mexico,M,tiger_shark,N,30-Sep-2001,M,Unprovoked,2001.0,26.0,26.0
1890,Boat,australia,M,white_shark,N,30-Sep-2001,M,Boat,2001.0,31.0,31.0
1891,Provoked,usa,M,unspecified,N,24-Sep-2001,M,Provoked,2001.0,21.0,21.0
1892,Unprovoked,usa,M,unspecified,N,18-Sep-2001,M,Unprovoked,2001.0,14.0,14.0
1893,Invalid,usa,M,unspecified,Y,16-Sep-2001,M,Invalid,2001.0,42.0,42.0
1894,Unprovoked,usa,M,unspecified,N,15-Sep-2001,M,Unprovoked,2001.0,6.0,6.0
1895,Unprovoked,usa,M,unspecified,N,15-Sep-2001,M,Unprovoked,2001.0,16.0,16.0
1896,Provoked,united kingdom,M,tiger_shark,N,13-Sep-2001,M,Provoked,2001.0,27.2,27.32915451895044
1897,Provoked,usa,M,unspecified,N,08-Sep-2001,M,Provoked,2001.0,44.0,44.0
1898,Unprovoked,usa,M,unspecified,N,07-Sep-2001,M,Unprovoked,2001.0,13.0,13.0
1899,Invalid,usa,F,unspecified,N,07-Sep-2001,F,Invalid,2001.0,27.2,27.32915451895044
1900,Unprovoked,usa,M,white_shark,Y,03-Sep-2001,M,Unprovoked,2001.0,28.0,28.0
1901,Unprovoked,usa,F,white_shark,N,03-Sep-2001,F,Unprovoked,2001.0,23.0,23.0
1902,Unprovoked,usa,M,unspecified,N,02-Sep-2001,M,Unprovoked,2001.0,20.0,20.0
1903,Unprovoked,usa,M,unspecified,Y,01-Sep-2001,M,Unprovoked,2001.0,10.0,10.0
1904,Unprovoked,bahamas,M,unspecified,N,31-Aug-2001,M,Unprovoked,2001.0,44.0,44.0
1905,Unprovoked,usa,F,unspecified,N,29-Aug-2001,F,Unprovoked,2001.0,29.0,29.0
1906,Unprovoked,usa,M,unspecified,N,27-Aug-2001,M,Unprovoked,2001.0,69.0,69.0
1907,Unprovoked,usa,M,unspecified,N,26-Aug-2001,M,Unprovoked,2001.0,18.0,18.0
1908,Unprovoked,usa,M,unspecified,N,25-Aug-2001,M,Unprovoked,2001.0,18.0,18.0
1909,Unprovoked,usa,M,unspecified,N,22-Aug-2001,M,Unprovoked,2001.0,17.0,17.0
1910,Unprovoked,usa,M,unspecified,N,21-Aug-2001,M,Unprovoked,2001.0,27.0,27.0
1911,Unprovoked,usa,M,unspecified,N,19-Aug-2001,M,Unprovoked,2001.0,32.0,32.0
1912,Unprovoked,usa,F,unspecified,N,19-Aug-2001,F,Unprovoked,2001.0,17.0,17.0
1914,Unprovoked,usa,M,unspecified,N,18-Aug-2001,M,Unprovoked,2001.0,20.0,20.0
1915,Unprovoked,usa,M,unspecified,N,18-Aug-2001,M,Unprovoked,2001.0,19.0,19.0
1916,Unprovoked,usa,M,unspecified,N,18-Aug-2001,M,Unprovoked,2001.0,19.0,19.0
1917,Unprovoked,bahamas,M,unspecified,N,16-Aug-2001,M,Unprovoked,2001.0,43.0,43.0
1918,Unprovoked,thailand,M,unspecified,N,12-Aug-2001,M,Unprovoked,2001.0,21.0,21.0
1919,Unprovoked,usa,F,unspecified,N,05-Aug-2001,F,Unprovoked,2001.0,27.2,27.32915451895044
1920,Unprovoked,bahamas,M,unspecified,N,04-Aug-2001,M,Unprovoked,2001.0,36.0,36.0
1921,Boating,italy,,unspecified,N,03-Aug-2001,M,Boating,2001.0,27.2,27.32915451895044
1922,Unprovoked,usa,F,unspecified,N,26-Jul-2001,F,Unprovoked,2001.0,27.2,27.32915451895044
1923,Unprovoked,usa,M,unspecified,N,25-Jul-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1924,Unprovoked,usa,F,unspecified,N,24-Jul-2001,F,Unprovoked,2001.0,27.2,27.32915451895044
1925,Boating,usa,,unspecified,N,21-Jul-2001,M,Boating,2001.0,27.2,27.32915451895044
1926,Unprovoked,usa,M,unspecified,N,15-Jul-2001,M,Unprovoked,2001.0,48.0,48.0
1927,Unprovoked,usa,M,unspecified,N,15-Jul-2001,M,Unprovoked,2001.0,18.0,18.0
1928,Unprovoked,mexico,M,unspecified,N,06-Jul-2001,M,Unprovoked,2001.0,42.0,42.0
1929,Unprovoked,usa,M,unspecified,N,06-Jul-2001,M,Unprovoked,2001.0,8.0,8.0
1930,Unprovoked,usa,,unspecified,N,03-Jul-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1931,Unprovoked,usa,M,unspecified,N,Jul-2001,M,Unprovoked,2001.0,35.0,35.0
1932,Unprovoked,usa,M,unspecified,N,12-Jun-2001,M,Unprovoked,2001.0,14.0,14.0
1933,Provoked,usa,M,white_shark,N,10-Jun-2001,M,Provoked,2001.0,52.0,52.0
1934,Invalid,australia,M,unspecified,,09-Jun-2001,M,Invalid,2001.0,75.0,75.0
1935,Unprovoked,usa,F,unspecified,N,03-Jun-2001,F,Unprovoked,2001.0,29.0,29.0
1936,Unprovoked,usa,M,unspecified,N,29-May-2001,M,Unprovoked,2001.0,16.0,16.0
1937,Unprovoked,usa,M,unspecified,N,23-May-2001,M,Unprovoked,2001.0,11.0,11.0
1938,Unprovoked,usa,M,unspecified,N,20-May-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1939,Provoked,philippines,M,unspecified,N,18-May-2001,M,Provoked,2001.0,24.0,24.0
1940,Invalid,madagascar,M,unspecified,,11-May-2001,M,Invalid,2001.0,27.2,27.32915451895044
1941,Unprovoked,south africa,M,white_shark,N,08-May-2001,M,Unprovoked,2001.0,26.0,26.0
1942,Unprovoked,australia,M,unspecified,N,04-May-2001,M,Unprovoked,2001.0,33.0,33.0
1943,Unprovoked,usa,M,unspecified,N,03-May-2001,M,Unprovoked,2001.0,45.0,45.0
1944,Unprovoked,fiji,M,unspecified,Y,May-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1945,Unprovoked,usa,M,unspecified,N,28-Apr-2001,M,Unprovoked,2001.0,14.0,14.0
1946,Unprovoked,usa,M,unspecified,N,13-Apr-2001,M,Unprovoked,2001.0,16.0,16.0
1947,Unprovoked,usa,M,unspecified,N,13-Apr-2001,M,Unprovoked,2001.0,12.0,12.0
1948,Unprovoked,usa,M,unspecified,N,12-Apr-2001,M,Unprovoked,2001.0,30.0,30.0
1949,Unprovoked,usa,M,unspecified,N,12-Apr-2001,M,Unprovoked,2001.0,38.0,38.0
1950,Unprovoked,usa,M,unspecified,N,12-Apr-2001,M,Unprovoked,2001.0,21.0,21.0
1951,Unprovoked,usa,M,unspecified,N,12-Apr-2001,M,Unprovoked,2001.0,12.0,12.0
1952,Unprovoked,usa,M,unspecified,N,12-Apr-2001,M,Unprovoked,2001.0,22.0,22.0
1953,Unprovoked,usa,M,unspecified,N,11-Apr-2001,M,Unprovoked,2001.0,19.0,19.0
1954,Unprovoked,usa,M,unspecified,N,11-Apr-2001,M,Unprovoked,2001.0,22.0,22.0
1955,Unprovoked,usa,M,white_shark,N,11-Apr-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1956,Unprovoked,usa,,unspecified,N,10-Apr-2001,M,Unprovoked,2001.0,16.0,16.0
1957,Unprovoked,south africa,M,white_shark,N,08-Apr-2001,M,Unprovoked,2001.0,46.0,46.0
1958,Provoked,australia,M,unspecified,N,08-Apr-2001,M,Provoked,2001.0,27.2,27.32915451895044
1959,Unprovoked,usa,M,unspecified,N,05-Apr-2001,M,Unprovoked,2001.0,26.0,26.0
1960,Unprovoked,brazil,F,unspecified,N,02-Ap-2001,F,Unprovoked,2001.0,12.0,12.0
1961,Unprovoked,australia,M,unspecified,N,02-Apr-2001,M,Unprovoked,2001.0,40.0,40.0
1962,Unprovoked,usa,M,unspecified,N,23-Mar-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1963,Unprovoked,usa,M,unspecified,N,09-Mar-2001,M,Unprovoked,2001.0,27.2,27.32915451895044
1964,Invalid,brazil,M,unspecified,,08-Mar-2001,M,Invalid,2001.0,12.0,12.0
1965,Unprovoked,brazil,M,unspecified,Y,03-Mar-2001,M,Unprovoked,2001.0,20.0,20.0
1966,Sea Disaster,caribbean sea,,tiger_shark,Y,Mar-2001,M,Sea Disaster,2001.0,27.2,27.32915451895044
1967,Boating,australia,,white_shark,N,26-Feb-2001,M,Boating,2001.0,27.2,27.32915451895044
1968,Invalid,malaysia,F,unspecified,,11-Feb-2001,F,Invalid,2001.0,27.2,27.32915451895044
1969,Unprovoked,australia,M,unspecified,N,04-Feb-2001,M,Unprovoked,2001.0,40.0,40.0
