,year,type,country,sex_,age,species_,fatal_(y/n),date
384,2015,Unprovoked,australia,M,46,"White shark, 3.9 to 4.2 m",Y,25-Jul-2015
385,2015,Provoked,usa,M,31,"Mako shark, 100-lb",N,23-Jul-2015
386,2015,Unprovoked,australia,M,40,"Bronze whaler shark, 1.5m",N,23-Jul-2015
387,2015,Unprovoked,reunion,M,45,"Bull shark, 2m",N,22-Jul-2015
388,2015,Unprovoked,south africa,M,34,White shark,N,19-Jul-2015
389,2015,Unprovoked,usa,M,38,"White shark, 7'",N,10-Jul-2015
390,2015,Invalid,usa,M,39,Shark involvement not cofirmed,,08-Jul-2015
391,2015,Invalid,french polynesia,M,,No shark involvement,,06-Jul-2015
392,2015,Unprovoked,bahamas,F,23,6' shark,N,04-Jul-2015
393,2015,Unprovoked,usa,M,32,,N,04-Jul-2015
394,2015,Unprovoked,australia,M,52,White shark,N,03-Jul-2015
395,2015,Unprovoked,australia,M,32,White shark,N,02-Jul-2015
396,2015,Unprovoked,usa,M,68,6' to 7' shark,N,01-Jul-2015
397,2015,Unprovoked,australia,M,,,N,30-Jun-2015
398,2015,Unprovoked,usa,M,12,4' to 5' shark,N,30-Jun-2015
399,2015,Unprovoked,usa,M,18,Bull shark,N,27-Jun-2015
400,2015,Unprovoked,south africa,M,19,White shark,N,27-Jun-2015
401,2015,Invalid,usa,F,,Shark involvement not confirmed,,26-Jun-2015
402,2015,Unprovoked,south africa,M,23,"White shark, 2m to 3 m",N,26-Jun-2015
403,2015,Unprovoked,usa,M,43,4' shark,N,26-Jun-2015
404,2015,Provoked,australia,M,19,Wobbegong shark,N,Reported 25-Jun-2015
405,2015,Unprovoked,usa,M,47,,N,25-Jun-2015
406,2015,Unprovoked,usa,M,6,Sandtiger shark,N,24-Jun-2015
407,2015,Invalid,australia,F,37,White shark,N,24-Jun-2015
408,2015,Unprovoked,usa,M,9,small shark,N,23-Jun-2015
409,2015,Unprovoked,puerto rico,M,36,,N,19-Jun-2015
410,2015,Unprovoked,usa,M,10,,N,17-Jun-2015
411,2015,Unprovoked,usa,M,16,Bull shark,N,14-Jun-2015
412,2015,Unprovoked,usa,F,12,Bull shark,N,14-Jun-2015
413,2015,Unprovoked,usa,F,,Mako shark,N,13-Jun-2015
414,2015,Unprovoked,usa,F,13,4' shark,N,11-Jun-2015
415,2015,Unprovoked,usa,M,11,"Bull shark, 5'",N,07-Jun-2015
416,2015,Unprovoked,usa,F,17,small nurse shark,N,05-Jun-2015
417,2015,Unprovoked,reunion,M,47,"Bull shark, 2.5 m",N,01-Jun-2015
418,2015,Unprovoked,usa,F,14,,N,29-May-2015
419,2015,Unprovoked,usa,F,19,,N,29-May-2015
420,2015,Unprovoked,french polynesia,M,19,1m to 1.2 m shark,N,25-May-2015
421,2015,Unprovoked,usa,F,13,,N,24-May-2015
422,2015,Unprovoked,usa,M,18,5' shark,N,20-May2015
423,2015,Unprovoked,usa,M,30,6' shark,N,15-May-2015
424,2015,Unprovoked,new caledonia,M,50,"Bull shark, 3.5 m",Y,09-May-2015
425,2015,Unprovoked,usa,M,,,N,07-May-2015
426,2015,Unprovoked,australia,M,,White shark,N,03-May-2015
427,2015,Unprovoked,south africa,M,29,"White shark, 3.5 m",N,02-May-2015
428,2015,Unprovoked,usa,F,65,,Y,29-Apr-2015
429,2015,Unprovoked,usa,M,63,3- to 4-foot shark,N,26-Apr-2015
430,2015,Unprovoked,australia,M,26,"White shark, 6 m",N,25-Apr-2015
431,2015,Unprovoked,australia,M,71,"White shark, 3 m",N,24-Jun-2015
432,2015,Unprovoked,usa,M,48,"Blue shark, 8 to 9 feet",N,13-Apr-2015
433,2015,Unprovoked,reunion,M,13,Bull shark,Y,12-Apr-2015
434,2015,Unprovoked,australia,M,,,N,11-Apr-2015
435,2015,Unprovoked,usa,M,70,Bull shark,N,03-Apr-2015
436,2015,Invalid,italy,M,43,Shark involvement not cofirmed,,29-Mar-2015
437,2015,Invalid,brazil,M,23,No shark involvement,,31-Mar-2015
438,2015,Boating,south africa,M,36,"White shark, 4 m",N,26-Mar-2015
439,2015,Unprovoked,egypt,M,52,Mako shark,Y,21-Mar-2015
440,2015,Unprovoked,usa,M,58,"Tiger shark, 8 to 12 feet",N,18-Mar-2015
441,2015,Unprovoked,french polynesia,M,9,Blacktip shark,N,16-Mar-2015
442,2015,Boating,australia,M,,,N,11-Mar-2015
443,2015,Provoked,mexico,M,36,,N,10-Mar-2015
444,2015,Unprovoked,french polynesia,M,18 months,Blacktip Reef shark ,N,07-Mar-2015
445,2015,Boating,atlantic ocean,,,White shark,N,15-Feb-2015
446,2015,Unprovoked,reunion,F,22,"Tiger shark, 3.5 m",Y,14-Feb-2015
447,2015,Unprovoked,australia,M,41,3.5 to 4 m shark,Y,09-Feb-2015
448,2015,Unprovoked,australia,M,35,2 m to  3 m shark,N,08-Feb-2015
449,2015,Unprovoked,australia,M,,1.8 m shark,N,05-Feb-2015
450,2015,Boating,australia,M,57,"Bull shark, 1.3 m",N,30-Jan-2015
451,2015,Provoked,usa,M,20,4' shark,N,27-Jan-2015
452,2015,Unprovoked,australia,M,,,N,24-Jan-2015
453,2015,Unprovoked,south africa,M,24,,N,23-Jan-2015
454,2015,Boating,usa,M,,White shark,N,19-Jan-2015
455,2015,Invalid,australia,F,,Shark involvement not confirmed,,19-Jan-2015
456,2015,Boating,australia,M,,5 m shark,N,17-Jan-2015
457,2015,Unprovoked,australia,M,17,1.5 m shark,N,16-Jan-2015
458,2015,Invalid,usa,M,38,No shark involvement,,08-Jan-2015
459,2015,Unprovoked,bahamas,F,34,White shark or oceanic whitetip shark,N,06-Jan-2015
460,2015,Unprovoked,south africa,M,15,"Raggedtooth shark, 1.3 m",N,03-Jan-2015
461,2015,Unprovoked,usa,M,12,"""A small shark""",N,01-Jan-2015
462,2014,Unprovoked,australia,,,2 m shark,N,29-Dec-2014
463,2014,Unprovoked,australia,M,17,"White shark, 4 to 5 m",Y,29-Dec-2014
464,2014,Sea Disaster,greece,,,Shark involvement prior to death still to be determined,N,28-Dec-2014
465,2014,Invalid,south africa,,,Shark involvement not confirmed & highly unlikely,,28-Dec-2014
466,2014,Unprovoked,usa,M,50,"White shark, 8' to 10'",N,28-Dec-2014
467,2014,Provoked,australia,M,40s,1.5 m shark,N,28-Dec-2014
468,2014,Unprovoked,japan,M,,Goblin shark,N,Reported 23-Dec-2014
469,2014,Unprovoked,australia,M,17,Tiger shark,Y,15-Dec-2014
470,2014,Provoked,spain,M,,,N,Reported 03-Dec-2014
471,2014,Unprovoked,australia,M,13,,N,29-Nov-2014
472,2014,Provoked,mauritius,M,39,,Y,20-Nov-2014
473,2014,Boating,australia,M,,White shark,N,19-Nov-2014
474,2014,Boating,usa,,,White shark,N,Reported 17-Nov-2014
475,2014,Unprovoked,usa,M,44,2' shark,N,16-Nov-2014
476,2014,Unprovoked,usa,M,53,1.5 m shark,N,13-Nov-2014
477,2014,Unprovoked,australia,M,,,N,10-Nov-2014
478,2014,Unprovoked,usa,M,18,,N,08-Nov-2014
479,2014,Unprovoked,usa,F,34,"Tiger shark, 12'",N,31-Oct-2014
480,2014,Provoked,australia,M,20,,N,29-Oct-2014
481,2014,Unprovoked,usa,F,,Tiger shark,N,22-Oct-2014
482,2014,Unprovoked,usa,M,,,N,20-Oct-2014
483,2014,Boating,usa,F,,,N,19-Oct-2014
484,2014,Unprovoked,usa,M,,12' to 14' shark,N,18-Oct-2014
485,2014,Unprovoked,australia,F,13,1 m shark,N,17-Oct-2014
486,2014,Unprovoked,usa,F,7,"Bull shark, 3' to 4'",N,14-Oct-2014
487,2014,Unprovoked,usa,F,,,N,12-Oct-2014
488,2014,Boating,australia,M,,,N,11-Oct-2014
489,2014,Unprovoked,usa,M,29,Blacktip shark,N,05-Oct-2014
490,2014,Unprovoked,usa,F,40,,N,07-Oct-2014
491,2014,Unprovoked,usa,M,15,Blacktip shark,N,05-Oct-2014
492,2014,Boating,usa,M,,"White shark, 18' to 20'",N,03-Oct-2014
493,2014,Boating,usa,M,,White shark,N,03-Oct-2014
494,2014,Unprovoked,usa,M,28,8' to 10' shark,N,02-Oct-2014
495,2014,Unprovoked,australia,M,23,"2 white shark: 13' & 9""8""",N,02-Oct-2014
496,2014,Unprovoked,usa,M,,,N,21-Sep-2014
497,2014,Unprovoked,french polynesia,F,36,Blacktip shark,N,Reported 12-Sep-2014
498,2014,Invalid,usa,M,,No shark involvement,,13-Sep-2014
499,2014,Unprovoked,australia,M,50,7' shark,Y,09-Sep-2014
500,2014,Unprovoked,usa,M,43,Bull shark,N,06-Sep-2014
501,2014,Boating,usa,F,20s,"White shark, 12' to 14'",N,03-Sep-2014
502,2014,Provoked,usa,M,52,3' to 4' shark,N,02-Sep-2014
503,2014,Unprovoked,spain,M,16,,N,Sep-2014
504,2014,Unprovoked,usa,F,13,Spinner shark,N,31-Aug-2014
505,2014,Unprovoked,usa,M,17,Spinner shark or blacktip shark,N,29-Aug-2014
506,2014,Invalid,usa,,,Shark involvement not confirmed,,29-Aug-2014
507,2014,Provoked,usa,M,33,,N,28-Aug-2014
508,2014,Unprovoked,spain,F,30s,small shark,N,27-Aug-2014
509,2014,Unprovoked,usa,M,29,4' to 6' shark,N,27-Aug-2014
510,2014,Unprovoked,usa,F,,,N,27-Aug-2014
511,2014,Provoked,usa,M,,"Bull shark, 4.5' ",N,Reported 25-Aug-2014
512,2014,Unprovoked,usa,,,4' shark,N,24-Aug-2014
513,2014,Unprovoked,australia,M,31,reef shark,N,16-Aug-2014
514,2014,Unprovoked,usa,M,," Bull shark, 8'",N,12-Aug-2014
515,2014,Unprovoked,usa,M,26,,N,10-Aug-2014
516,2014,Unprovoked,bahamas,M,,"Bull shark, 9' to 10'",N,09-Aug-2014
517,2014,Unprovoked,usa,F,10,,N,09-Aug-2014
518,2014,Unprovoked,usa,M,7," Bull shark, 5'",N,08-Aug-2014
519,2014,Unprovoked,usa,M,10,4' tp 5' shark,N,06-Aug-2014
520,2014,Unprovoked,usa,F,45,,N,05-Aug-2014
521,2014,Unprovoked,usa,M,50s,,N,02-Aug-2014
522,2014,Unprovoked,south africa,M,20,White shark,N,01-Aug-2014
523,2014,Invalid,,M,,Shark involvement not confirmed,,Aug-2014
524,2014,Unprovoked,usa,M,Teen,Possibly juvenile tiger shark,N,27-Jul-2014
525,2014,Unprovoked,reunion,M,51,1.8 metre shark,N,22-Jul-2014
526,2014,Unprovoked,usa,M,8,,N,21-Jul-2014
527,2014,Unprovoked,spain,,,Angel shark,N,20-Jul-2014
528,2014,Unprovoked,usa,M,61,6' to 8' shark,N,16-Jul-2014
529,2014,Unprovoked,usa,M,39,4' shark,N,14-Jul-2014
530,2014,Invalid,bahamas,M,63,Shark involvement not confirmed,,13-Jul-2014
531,2014,Unprovoked,usa,M,,,N,12-Jul-2014
532,2014,Unprovoked,usa,M,14,,N,9-Jul-2014
533,2014,Provoked,usa,M,," White shark, 7' ",N,5-Jul-2014
534,2014,Unprovoked,usa,M,,,N,5-Jul-2014
535,2014,Unprovoked,usa,M,19,4' to 5' shark,N,3-Jul-2014
536,2014,Boat,st. martin,M,48,Oceanic whitetip shark',N,Reported 27-Jun-2014
537,2014,Unprovoked,bahamas,M,42,"Caribbean reef shark, 7' to 8'",N,25-Jun-2014
538,2014,Unprovoked,australia,M,,,N,18-Jun-2014
539,2014,Unprovoked,australia,M,15,,N,18-Jun-2014
540,2014,Provoked,australia,M,," Lemon shark, 3.5 m",N,Reported 17-Jun-2014
541,2014,Unprovoked,brazil,M,43,,N,09-Jun-2014
542,2014,Unprovoked,usa,M,16," Sandbar shark, 3' to 4'",N,09-Jun-2014
543,2014,Unprovoked,australia,M,39,"Bronze whaler shark, 1.5m",N,09-Jun-2014
544,2014,Unprovoked,japan,M,43,,N,08-Jun-2014
545,2014,Unprovoked,usa,F,14,,N,07-Jun-2014
546,2014,Unprovoked,usa,F,22,Bull shark,N,01-Jun-2014
547,2014,Unprovoked,australia,M,,,N,01-Jun-2014
548,2014,Unprovoked,usa,F,37,Blacktip Reef shark ,N,01-Jun-2014
549,2014,Unprovoked,australia,F,29," Bull shark, 1.2m ",N,24-May-2014
550,2014,Unprovoked,france,M,,3m shark,N,23-May-2014
551,2014,Provoked,australia,M,10," Tawney nurse shark, 1m",N,22-May-2014
552,2014,Unprovoked,usa,F,38,,N,15-May-2014
553,2014,Unprovoked,australia,M,35," white shark, 15' ",N,14-May-2014
554,2014,Unprovoked,usa,F,44,,N,13-May2014
555,2014,Unprovoked,usa,M,12,Shark involvement not confirmed,N,11-May-2014
556,2014,Invalid,usa,M,,No shark involvement,,Reported 10-May-2014
557,2014,Unprovoked,usa,F,40,4' to 5' shark,N,06-May-2014
558,2014,Unprovoked,south africa,,,Cow shark,N,04-May-2014
559,2014,Unprovoked,usa,M,23,3' shark,N,01-May-2014
560,2014,Unprovoked,australia,M,,reef shark?,N,24-Apr-2014
561,2014,Unprovoked,usa,M ,42,,N,22-Apr-2014
562,2014,Unprovoked,usa,M,25,,N,15-Apr-2014
563,2014,Boat,south africa,,,White shark,N,Reported 12-Apr-2014
564,2014,Provoked,south africa,M,," Raggedtooth shark, 2m",N,12-Apr-2014
565,2014,Unprovoked,usa,M,teen,,N,04-Apr-2014
567,2014,Unprovoked,australia,F,63,3 m to 4 m white shark,Y,03-Apr-2014
568,2014,Invalid,australia,M,38,Shark involvement prior to death not confirmed,,29-Mar-2014
569,2014,Unprovoked,south africa,M,66,2 m shark,Y,22-Mar-2014
570,2014,Unprovoked,usa,M,,4' to 5' shark,N,22-Mar-2014
571,2014,Unprovoked,usa,M,9,,N,21-Mar-2014
572,2014,Unprovoked,new caledonia,M,42,,N,18-Mar-2014
573,2014,Unprovoked,australia,M,42,,N,18-Mar-2014
574,2014,Invalid,australia,F,10,No shark involvement,,18-Mar-2014
575,2014,Unprovoked,australia,M,,Wobbegong shark,N,12-Mar-2014
576,2014,Invalid,cayman islands,M,,Invalid,,13-Mar-2014
577,2014,Unprovoked,usa,M,21,Blacktip or spinner shark?,N,02-Mar-2014
578,2014,Unprovoked,french polynesia,M,21,Blacktip reef shark ,N,20-Feb-2014
579,2014,Boating,papua new guinea,M,21,,N,Reported 17-Feb-2014
580,2014,Unprovoked,australia,M,28,,Y,08-Feb-2014
581,2014,Provoked,trinidad & tobago,M,,,N,07-Feb-2014
582,2014,Unprovoked,new zealand,M,28,7-gill shark?,N,07-Feb-2014
583,2014,Provoked,australia,M,,1m shark,N,26-Jan-2014
584,2014,Unprovoked,new zealand,M,24,7-gill shark,N,25-Jan-2014
585,2014,Sea Disaster,japan,M,31,,N,04-Jan-2014
586,2014,Unprovoked,usa,M,,Oceanic whitetip shark,N,2014
587,2014,Boating,new zealand,,,"White shark, 6 m",N,2014
588,2013,Unprovoked,new caledonia,M,37,Reported to involve a bull shark,N,25-Dec-2013
589,2013,Unprovoked,south africa,M,19,"White shark, 3m ",N,16-Dec-2013
590,2013,Unprovoked,kiribati,M,35,,N,13-Dec-2013
591,2013,Unprovoked,usa,M,29,"Tiger shark, 10' to 12'",N,11-Dec-2013
592,2013,Unprovoked,usa,M,30,4' to 6' shark,N,10-Dec-2013
593,2013,Unprovoked,australia,M,26," Wobbegong shark, 1.6 to 1.8m ",N,05-Dec-2013
594,2013,Unprovoked,usa,M,57,,Y,02-Dec-2013
595,2013,Unprovoked,australia,M,19,"Tiger shark, 3m ",Y,30-Nov-2013
596,2013,Unprovoked,usa,F,58,,N,29-Nov2013
597,2013,Unprovoked,australia,M,35,Thought to involve a white shark,Y,23-Nov-2013
598,2013,Unprovoked,usa,M,25,"White shark, 10 '",N,22-Nov-2013
599,2013,Unprovoked,australia,M,,Reported to involve a white shark,N,12-Nov-2013
600,2013,Provoked,bahamas,M,77,,N,10-Nov-2013
601,2013,Unprovoked,usa,M,16,,N,07-Nov-2013
602,2013,Unprovoked,usa,M,,,N,07-Nov-2013
603,2013,Unprovoked,usa,M,46,Tiger shark,N,31-Oct-2013
604,2013,Unprovoked,australia,F,60,"Blacktip reef shark, 1m",N,28-Oct-2013
605,2013,Unprovoked,reunion,M,24,Thought to involve a bull shark,N,26-Oct-2013
606,2013,Unprovoked,australia,M,,Reported to involve a 4 m white shark,N,26-Oct-2013
607,2013,Unprovoked,australia,M,41,Wobbegong shark,N,24-Oct-2013
608,2013,Unprovoked,usa,M,45,"Whitetip reef shark, 4' to 6'",N,23-Oct-2013
609,2013,Unprovoked,usa,M,25,Tiger shark,N,20-Oct-2013
610,2013,Unprovoked,usa,M,6,Nurse shark?,N,19-Oct-2013
611,2013,Unprovoked,south africa,M,74,White shark,Y,11-Oct-2013
612,2013,Unprovoked,australia,M,55,White shark,N,08-Oct-2013
613,2013,Unprovoked,usa,M,45,"White shark, 8' to 10'",N,06-Oct-2013
614,2013,Unprovoked,usa,M,50,,N,29-Sep-2013
615,2013,Unprovoked,israel,M,27,,N,29-Sep-2013
616,2013,Unprovoked,usa,M,7,,N, 25-Sep-2013
617,2013,Unprovoked,usa,M,45,,N, 21-Sep-2013
618,2013,Unprovoked,usa,M,,,N, 21-Sep-2013
619,2013,Unprovoked,usa,M,21,Bull shark,N, 14-Sep-2013
620,2013,Unprovoked,usa,F,13,3' shark,N, 12-Sep-2013
621,2013,Unprovoked,usa,F,,,UNKNOWN,08-Sep-2013
622,2013,Provoked,usa,M,43,3' shark,N, 07-Sep-2013
623,2013,Unprovoked,usa,M,25,3' shark,N, 07-Sep-2013
624,2013,Unprovoked,usa,M,17,,N, 02-Sep-2013
625,2013,Provoked,usa,M,3,Nurse shark,N, 01-Sep-2013
626,2013,Unprovoked,bahamas,M,,,N, 01-Sep-2013
627,2013,Unprovoked,usa,M,9,4' shark,N, 01-Sep-2013
628,2013,Unprovoked,bahamas,M,,Blacktip shark,N,31-Aug-2013
629,2013,Unprovoked,usa,M,,Salmon shark,N,31-Aug-2013
630,2013,Invalid,usa,F,47,No shark involvement,,29-Aug-2013
631,2013,Provoked,france,M,50,"Mako shark, 5'",N,26-Aug-2013
632,2013,Unprovoked,usa,F,11,,N, 25-Aug-2013
633,2013,Unprovoked,australia,M,,,N, 25-Aug-2013
634,2013,Unprovoked,usa,M,16,,N, 18-Aug-2013
635,2013,Unprovoked,usa,F,,White shark,N,17-Aug-2013
636,2013,Unprovoked,usa,F,20,Tiger shark?,Y, 14-Aug-2013
637,2013,Unprovoked,usa,F,19,,N, 13-Aug-2013
638,2013,Unprovoked,usa,M,10,"Bull shark, 8'",N,11-Aug-2013
639,2013,Unprovoked,south africa,M,,Blacktip shark,N,Reported 08-Aug-2013
640,2013,Unprovoked,usa,M,17,"Bull shark, 6' to 8'",N, 05-Aug-2013
641,2013,Unprovoked,usa,F,56,,N,  31-Jul-2013
642,2013,Unprovoked,usa,M,32,,N,  30-Jul-2013
643,2013,Unprovoked,bahamas,M,40,6' shark,N,28-Jul-2013
644,2013,Unprovoked,mexico,F,,,N,  29-Jul-2013
645,2013,Unprovoked,usa,M,18,"Tiger shark, 8' to 10' ",N,  29-Jul-2013
646,2013,Unprovoked,bahamas,M,64,Nurse shark,N,28-Jul-2013
647,2013,Unprovoked,bahamas,M,50,,N,28-Jul-2013
648,2013,Unprovoked,brazil,F,18,,Y,    22-Jul-2013
649,2013,Unprovoked,usa,F,50,,N,19-Jul-2013
650,2013,Unprovoked,usa,M,teen,,N,Reported 17-Jul-2013
651,2013,Unprovoked,reunion,F,15,,Y,15-Jul-2013
652,2013,Unprovoked,diego garcia,M,33,,Y,14-Jul-2013
653,2013,Unprovoked,usa,F,63,,N,11-Jul-2013
654,2013,Invalid,spain,M,48,Shark involvement not confirmed,,07-Jul-2013
655,2013,Unprovoked,australia,M,29,,N,02-Jul-2013
656,2013,Unprovoked,taiwan,M,,,N,30-Jun-2013
657,2013,Invalid,jamaica,M,20,Shark involvement prior to death not confirmed,,27-Jun-2013
658,2013,Boating,usa,M,,White shark,N,25-Jun-2013
659,2013,Unprovoked,usa,M,,"Possibly a Bull shark, 3'",N,25-Jun-2013
660,2013,Unprovoked,usa,M,14,4' to 5' shark,N,25-Jun-2013
661,2013,Unprovoked,usa,M,28,"Tiger shark, 14'",N,18-Jun-2013
662,2013,Unprovoked,usa,M,15,,N,17-Jun-2013
663,2013,Unprovoked,south africa,M,,,N,16-Jun-2013
664,2013,Unprovoked,usa,F,,,N,15-Jun-2013
665,2013,Unprovoked,usa,F,10,4' to 5' shark,N,Reported 14-Jun-2013
666,2013,Provoked,usa,M,58,"Lemon shark, 4'",N,06-Jun-2013
667,2013,Unprovoked,australia,M,,6' shark,N,06-Jun-2013
668,2013,Unprovoked,usa,M,32,Galapagos shark,N,27-May-2013
669,2013,Unprovoked,usa,M,11,,N,27-May-2013
670,2013,Unprovoked,brazil,M,41,,Y,23-May-2013
671,2013,Provoked,palestinian territories,M,30,,N,23-May-2013
672,2013,Unprovoked,ecuador,M,29,Galapagos shark,N,14-May-2014
673,2013,Invalid,usa,M,42,Invalid,,08-May-2013
674,2013,Unprovoked,reunion,M,36,Bull shark,Y,08-May-2013
675,2013,Unprovoked,usa,M,16,a small shark,N,04-May-2013
676,2013,Provoked,australia,M,,"Wobbegong, 2m",N,28-Apr-2013
677,2013,Unprovoked,mexico,F,34,Tiger shark,N,24-Apr-2013
678,2013,Unprovoked,australia,M,51,"Grey nurse shark, 3m",N,21-Apr-2013
679,2013,Unprovoked,usa,M,9,3' shark,N,17-Apr-2013
680,2013,Unprovoked,south africa,M,,Blue shark,N,14-Apr-2013
681,2013,Unprovoked,usa,M,21,Bull shark,N,13-Apr-2013
682,2013,Unprovoked,guam,M,40,,Y,13-Apr-2013
683,2013,Unprovoked,french polynesia,M,53,Possibly a blacktip reef shark,N,10-Apr-2013
684,2013,Unprovoked,usa,M,50,,N,04-Apr-2013
685,2013,Invalid,australia,M,24,shark involvement not confirmed,,Reported 02-Apr-2013
686,2013,Unprovoked,usa,M,58,4' shark,N,02-Apr-2013
687,2013,Invalid,australia,M,47,No shark involvement,,31-Mar-2013
688,2013,Unprovoked,seychelles,M,34,,N,29-Mar-2013
689,2013,Unprovoked,belize,F,,Nurse shark,N,Reported 21-Mar-2013
690,2013,Unprovoked,bahamas,M,50,,N,21-Mar-2013
691,2013,Provoked,south africa,M,30,"Raggedtooth shark, 1.5 m",N,16-Mar-2013
692,2013,Unprovoked,south africa,M,,,N,16-Mar-2013
693,2013,Unprovoked,jamaica,M,68,"Tiger shark, 4.8 m",Y,12-Mar-2013
694,2013,Unprovoked,australia,M,28,"Bronze whaler shark, 2.5m",N,10-Mar-2013
695,2013,Unprovoked,philippines,M,28 & 26,"""small sharks""",N,10-Mar-2013
696,2013,Unprovoked,south africa,M,39,,N,03-Mar-2013
697,2013,Unprovoked,new zealand,M,46,"White shark, 4m",Y,27-Feb-2013
698,2013,Unprovoked,usa,,,reef shark?,N,21-Feb-2013
699,2013,Unprovoked,usa,M,,reef shark?,N,21-Feb-2013
700,2013,Unprovoked,usa,M,16,"Blacktip shark, 4' to 5'",N,10-Feb-2013
701,2013,Unprovoked,french polynesia,M,48,Lemon shark,N,09-Feb-2013
702,2013,Unprovoked,jamaica,M,18,,N,01-Feb-2013
703,2013,Boat,australia,M,,"White shark, 5m",N,26-Jan-2013
704,2013,Unprovoked,australia,M,,,N,25-Jan-2013
705,2013,Invalid,australia,M,62,,,Reported 21-Jan-2013
706,2013,Unprovoked,usa,M,43,"Tiger shark, 15'",N,16-Jan-2013
707,2013,Unprovoked,new zealand,M,,"Bronze whaler shark, 3m",N,13-Jan-2013
708,2013,Unprovoked,australia,M,26,,N,05-Jan-2013
709,2012,Unprovoked,usa,M,,,N,31-Dec-2012
710,2012,Unprovoked,australia,M,23,2.5 m shark,N,30-Dec-2012
711,2012,Unprovoked,australia,M,29,"Bull shark, 2m ",N,28-Dec-2012
712,2012,Unprovoked,south africa,M,20,Tiger shark,Y,25-Dec-2012
713,2012,Unprovoked,australia,M,32,"Tiger shark, 6'",N,19-Dec-2012
714,2012,Unprovoked,usa,M,60,10' shark,N,05-Dec-2012
715,2012,Unprovoked,australia,M,31,Sandtiger shark,N,02-Dec-2012
716,2012,Unprovoked,new zealand,F,25,Seven-gill shark,N,December 2012
717,2012,Unprovoked,usa,M,61,"Tiger shark, 10'",N,30-Nov-2012
718,2012,Invalid,australia,M,20,No shark involvement,,27-Nov-2012
719,2012,Unprovoked,mexico,M,32,2.5 m shark,Y,22-Nov-2012
720,2012,Unprovoked,usa,M,14,2' to 3' shark,N,19-Nov-2012
721,2012,Unprovoked,usa,M,30,"Tiger shark, 15'",N,04-Nov-2012
722,2012,Unprovoked,usa,M,43,"Tiger shark, 8'",N,04-Nov-2012
723,2012,Unprovoked,usa,M,25,White shark,N,30-Oct-2012
724,2012,Unprovoked,usa,F,51,"Tiger shark, 10' to 12' ",N,27-Oct-2012
725,2012,Unprovoked,usa,M,39,"White shark, 15' to 16' ",Y,23-Oct-2012
726,2012,Unprovoked,usa,F,35,,N,19-Oct-2012
727,2012,Unprovoked,usa,M,24,,N,18-Oct-2012
728,2012,Unprovoked,usa,M,55,6' to 8' shark,N,18-Oct-2012
729,2012,Invalid,usa,M,,Shark involvement not confirmed,,16-Oct-2012
730,2012,Unprovoked,nigeria,F,38,,N,Reported 11-Oct-2012
731,2012,Unprovoked,usa,M,42,,N,10-Oct-2012
732,2012,Unprovoked,australia,M,11,2m shark,N,02-Oct-2012
733,2012,Unprovoked,usa,M,21,5' shark,N,25-Sep-2012
734,2012,Unprovoked,usa,M,22,4' shark,N,24-Sep-2012
735,2012,Unprovoked,usa,M,52,,N,16-Sep-2012
736,2012,Unprovoked,tonga,F,29,Possibly a 3 m bull shark,N,10-Sep-2012
737,2012,Unprovoked,usa,,19,,N,09-Sep-2012
738,2012,Unprovoked,usa,M,25,,N,08-Sep-2012
739,2012,Unprovoked,usa,M,,,N,08-Sep-2012
740,2012,Unprovoked,usa,M,30s,,N,06-Sep-2012
741,2012,Unprovoked,usa,M,37,,N,06-Sep-2012
742,2012,Unprovoked,usa,M,32,,N,04-Sep-2012
743,2012,Unprovoked,usa,F,8,3.5' to 4' shark,N,02-Sep-2012
744,2012,Unprovoked,usa,F,56,3.5' to 4' shark,N,02-Sep-2012
745,2012,Provoked,scotland,M,53,"Porbeagle shark, 7'",N,31-Aug-2012
746,2012,Unprovoked,australia,M,34,,N,28-Aug-2012
747,2012,Unprovoked,brazil,M,18,,Y,26-Aug-2012
748,2012,Unprovoked,usa,M,31,,N,15-Aug-2012
749,2012,Boating,australia,,,4.5 m shark,N,11-Aug-2012
750,2012,Unprovoked,usa,M,56,"Lemon shark, 4' to 5' ",N,08-Aug-2012
751,2012,Unprovoked,reunion,M,39,Bull shark,N,06-Aug-2012
752,2012,Unprovoked,french polynesia,M,,"Lemon shark, 2.5m to 3m ",N,04-Aug-2012
753,2012,Unprovoked,usa,M,17,,N,31-Jul-2012
754,2012,Unprovoked,australia,M,48,White shark or bronze whaler,N,31-Jul-2012
755,2012,Unprovoked,usa,M,44,,N,30-Jul-2012
756,2012,Unprovoked,usa,M,50,Thought to involve a white shark,N,30-Jul-2012
757,2012,Invalid,usa,M,12,Shark involvement not confirmed,,24-Jul-2012
758,2012,Unprovoked,reunion,M,22,,Y,23-Jul-2012
759,2012,Invalid,trinidad & tobago,M,24,,,21-Jul-2012
760,2012,Invalid,canada,F,23,"Salmon shark suspected, but unlikely",,19-Jul-2012
761,2012,Unprovoked,australia,M,24,"White shark, 5m",Y,14-Jul-2012
762,2012,Unprovoked,usa,F,43,,N,08-Jul-2012
763,2012,Unprovoked,bahamas,M,,,N,07-July-2012
764,2012,Invalid,australia,F,42,,,07-Jul-2012
765,2012,Boating,usa,M,52,14' to 18'shark,N,07-Jul-2012
